,jk,kalimat,label,noun,propn,subyek,takso,adalah,adalah bagian,akan,akan belajar,akhir,alat,algoritma,anda,anda akan,anda untuk,apa,apa yang,aplikasi,atau,bagaimana,bagian,bagian dari,bahasa,baik,banyak,baru,beberapa,bekerja,belajar,belajar bagaimana,berbagai,besar,biru,bisnis,cara,cloud,dalam,dalam kursus,dan,dan bagaimana,dapat,dari,dasar,dasar dasar,data,dengan,desain,di,digunakan,diperlukan,dunia,fitur,ilmu,ilmu komputer,informasi,ini,ini adalah,ini akan,ini anda,itu,jaringan,juga,juga akan,kami,ke,keamanan,kerja,keterampilan,kode,komputasi,komputer,konsep,kuantum,kursus,kursus ini,layanan,lebih,lingkungan,lunak,manajemen,masalah,melakukan,melalui,memahami,membangun,membantu,memberikan,membuat,memiliki,mempelajari,mencakup,mendalam,mendapatkan,menerapkan,mengelola,mengembangkan,menggunakan,meningkatkan,menjadi,menyelesaikan,mereka,metode,microsoft,model,objek,oleh,organisasi,pada,pemahaman,pembelajaran,pemrograman,pengalaman,pengantar,pengembang,pengembangan,pengetahuan,pengguna,pengujian,penting,perangkat,perangkat lunak,prinsip,profesional,program,proses,proyek,python,saat,sebagai,secara,semua,seperti,serta,server,sistem,siswa,solusi,sql,struktur,sumber,teknik,teknologi,tentang,termasuk,tidak,tim,topik,tugas,untuk,virtual,waktu,web,windows,yang,yang lebih
1075,54,komputasi etis basic perangkat keras komputer number representasi java struktur program simple input output data jenis dan variabel n assignment pernyataan ipe primitive dan tipe referensi n operator tarithmetic math library n kelas tstring dan metode integer dan double class boolean type n operator trelational selection statements short circuit operation demorgan undang undang n,2,0.7777777777777778,0.05555555555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591228954099028,0.0,0.0,0.0,0.0,0.0,0.26101109839321657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4217184420253131,0.3323161085801885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39155582576707354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3285827401541995,0.0,0.0,0.0,0.3020423675930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40263052355883505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,4,buat aplikasi anda sendiri,0,0.25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6012896404311562,0.0,0.0,0.0,0.0,0.7990311435170538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,96,menggunakan video motivasi bagian pengantar tantangan editor kode interaktif dan ulasan rekan di seluruh kursus ini anda akan mengembangkan aplikasi obrolan yang berfungsi  sementara melakukannya anda dapat memperoleh kredit dan poin menerima lencana dan memenuhi pencapaian agar dapat melihat dan membandingkan kemajuan anda dengan siswa lain  dimulai dengan konten html sederhana dan aturan css biasa anda akan meningkatkan aplikasi anda secara bertahap dan menambah interaksi yang meningkat dalam setiap minggu menggunakan javascript dan jquery  setelah menyelesaikan kursus ini  anda akan dapat mengatasi hampir semua ide yang mungkin anda miliki dan membangun aplikasi yang memenuhi kebutuhan anda ,1,0.3020833333333333,0.03125,1,0.07291666666666667,0.0,0.0,0.22319053217461682,0.0,0.0,0.0,0.0,0.3108708668128149,0.25527990742201456,0.0,0.0,0.0,0.28152713268135915,0.0,0.0,0.13912599871315534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349100171655436,0.0,0.21468131224589448,0.0,0.2766707309806534,0.0,0.0,0.0,0.0,0.16361293455727274,0.0,0.10914414733378384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17196213941186955,0.0,0.0,0.2464178441236535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17785396881149615,0.0,0.0,0.0,0.0,0.18052984061561403,0.1887797769309751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16031366482489268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16902709073052152,0.19349644897300927,0.18324579108644312,0.0,0.18452728852591652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790028851987108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636190452248601,0.17958740252604688,0.0,0.0,0.0,0.0,0.19535556697834347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20244463563164375,0.0
1078,68,html css dan javascript dasar dasar how untuk menyusun kode html termasuk elemen media referensi sumber daya eksternal dan gaya css terpisah dari kode html how untuk membuat aplikasi web yang interaktif dan tidak menggunakan properti css lanjutan untuk membuat aplikasi yang menarik dan memahami dan menerapkan konsep konsep pemrograman dasar seperti loop dan array n konsep javascript dan pengenalan dasar untuk web apis json dan ajax n,2,0.4117647058823529,0.1323529411764706,0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24921970711282135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23555583422911733,0.0,0.0,0.1103665377478115,0.34225969742307494,0.19095050838207675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304135862139926,0.0,0.0,0.3528661646397126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17859910160401188,0.0,0.0,0.0,0.25895289933493437,0.0,0.0,0.0,0.0,0.0,0.18047398651446228,0.0,0.0,0.12539433354319657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606778046714073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16034647410648006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20928565665012874,0.0,0.0,0.0,0.17333088912842554,0.17208928797252301,0.0,0.0,0.0,0.21105227927240336,0.0,0.0,0.33363392509041095,0.0,0.1576073961713775,0.0
1079,2,pembelajaran mesin,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,139,pembelajaran mesin adalah jenis kecerdasan buatan ai yang menyediakan komputer dengan kemampuan untuk belajar tanpa secara eksplisit diprogram  area ini juga berkaitan dengan isu isu baik secara teoritis maupun praktis  dalam kursus ini kami akan menyajikan algoritma dan pendekatan sedemikian rupa yang mendasari mereka dalam sistem yang lebih besar ketika anda belajar tentang berbagai topik termasuk metode pembelajaran yang diawasi dan tidak diawasi secara statistik acak algoritma pencarian metode pembelajaran bayesian penguatan belajar kursus juga mencakup konsep konsep teoritis seperti induktif bias pac dan kesalahan kerangka belajar u    bound prinsip panjang deskripsi minimum dan pisau cukur ockham  untuk membumikan metode ini tentu saja mencakup beberapa pemrograman dan keterlibatan dalam sejumlah proyek  pada akhir kursus ini anda harus memiliki pemahaman yang kuat tentang pembelajaran mesin sehingga anda dapat mengejar lebih jauh dan lebih maju belajar  ini adalah kursus kredit tiga ,1,0.381294964028777,0.014388489208633094,1,0.0,0.14504277162614657,0.0,0.07203202846324273,0.0,0.125871427997206,0.0,0.21161059131049026,0.14349023948753709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12772660977996297,0.0,0.0,0.11859021009548565,0.0,0.229476555482123,0.0,0.10725313247846531,0.11546350302226158,0.0,0.0,0.0,0.0,0.13288749459275498,0.09959604723248162,0.13182032068337735,0.0,0.08929211187754461,0.0,0.0,0.0,0.0,0.11081529910441519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17950112904958768,0.09918325437640305,0.0,0.09857335328673511,0.0,0.0,0.18523533359700753,0.0,0.1168176273790124,0.0,0.0,0.0,0.0,0.0,0.0,0.10426455180512545,0.17573367126530298,0.0,0.17232980269085113,0.1278608412108631,0.0,0.21213151603391553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12498062409465663,0.0,0.22311115983800203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10968156283546333,0.25781678515257156,0.0,0.0,0.0,0.0,0.0,0.08458134996462661,0.12411266385397604,0.3094770766658285,0.09918325437640305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12678631057385584,0.0,0.0,0.0,0.12007830004144476,0.0,0.0,0.0,0.2325670341356534,0.0,0.09897873052339758,0.0,0.0,0.10065060587913853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15066837179341358,0.10699375500474449,0.1062273389864789,0.0,0.13399342095896938,0.0,0.09243643937979985,0.0,0.0,0.0,0.0,0.14993786243192875,0.12632577837193548
1081,58,ada empat tujuan utama untuk kursus untuk memberikan survei yang luas tentang pendekatan dan teknik dalam pembelajaran mesin untuk mengembangkan pemahaman yang lebih dalam tentang beberapa topik utama dalam pembelajaran mesin untuk mengembangkan keterampilan desain dan pemrograman yang akan membantu anda untuk membangun artifak adaptif cerdas untuk mengembangkan keterampilan dasar yang diperlukan untuk mengejar penelitian dalam pembelajaran mesin ,2,0.3448275862068966,0.0,1,0.06896551724137931,0.0,0.0,0.10520802410776654,0.0,0.0,0.0,0.0,0.0998650142205603,0.0,0.1831895665866372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17320963950137355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22069837538706874,0.0,0.11676758469859239,0.0,0.0,0.0,0.12931158387574154,0.0,0.0,0.0,0.16060819032444745,0.0,0.0,0.1770782980567085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769643866808787,0.0,0.0,0.0,0.0,0.0,0.10547744350993672,0.0,0.0,0.14763733715278926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15859001876373144,0.17943294963834078,0.18127558545003952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35090845804337273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18127558545003952,0.3975208403115155,0.14486436714529247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16816052700954848,0.0,0.2200621311116939,0.0,0.0,0.0,0.19570715087840432,0.0,0.23490443290299717,0.0,0.0,0.0,0.0,0.2002680095830106,0.18450800039830853
1082,5,pemodelan statistik dan analisis regresi,0,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,133,analisis regresi adalah pendekatan pemodelan statistik yang paling umum digunakan dalam analisis data dan itu adalah basis untuk pemodelan statistik dan pembelajaran mesin yang lebih canggih  dalam kursus ini  anda akan diberi landasan mendasar dalam penggunaan alat yang banyak digunakan dalam analisis regresi  anda akan mempelajari dasar dasar analisis regresi seperti regresi linier regresi logistik regresi poisson regresi linier umum dan pemilihan model  sepanjang kursus ini  anda akan dihadapkan pada tidak hanya konsep dasar analisis regresi tetapi juga banyak contoh data menggunakan perangkat lunak r statistik    dengan demikian pada akhir kursus ini  anda juga akan terbiasa dengan penerapan model regresi menggunakan perangkat lunak r statistik bersama dengan interpretasi untuk hasil yang diperoleh dari implementasi tersebut  kursus ini adalah lebih banyak tentang peluang untuk penemuan individu daripada itu  tentang menguasai satu set teknik tetap ,1,0.42105263157894735,0.0,1,0.022556390977443608,0.18208246995826424,0.0,0.17409416121571308,0.0,0.12748576820495358,0.10916021284041182,0.0,0.1652527555095511,0.17511899998098127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602512806938925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15304194022284479,0.10087339751076471,0.10036241973157338,0.0,0.0,0.0690008482272775,0.1881832520757842,0.11938171946554903,0.14043440518188258,0.13911429810583117,0.0,0.0,0.21067268719838053,0.0,0.0,0.0,0.0,0.0,0.0,0.16625655516798185,0.100455310457936,0.0,0.20952038736286077,0.1936211234312553,0.0,0.187611034355148,0.12570444736464362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10512229078061339,0.0,0.174539986001739,0.18251619516521078,0.0,0.17334137688469103,0.0,0.19687687464181794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11595058693550322,0.0,0.0,0.0,0.0,0.0,0.0,0.13273627754811,0.0,0.0,0.0,0.0,0.0,0.0,0.2003261474676273,0.0,0.0,0.0,0.14504537000268625,0.0,0.13135270380834638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17679064971050037,0.19743770682699352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1002481635229126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11660989020558647,0.0,0.1526007405167379,0.0,0.10758973764371596,0.0,0.0,0.0,0.1160420130401536,0.0,0.0,0.0,0.0,0.13887462785984353,0.12794594576453353
1084,34,dasar dasar analisis regresi seperti regresi linier regresi linier umum dan pemilihan model landasan fundamental dalam penggunaan beberapa alat yang banyak digunakan tetapi banyak energi dari kursus adalah fokus pada penyelidikan dan pembelajaran individu ,2,0.5,0.0,1,0.0,0.19230918414176082,0.0,0.0,0.0,0.0,0.24195158685738705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46539260326444853,0.0,0.2662241723267097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421512061247863,0.0,0.17947242243827438,0.0,0.0,0.1529391001417594,0.3365174355369635,0.2646073666847939,0.0,0.0,0.0,0.0,0.2757894343705314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16211941309044467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622448862946354,0.0,0.0,0.0,0.18987739266570092,0.0,0.2911408314208803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22219819486214942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289920646697395,0.0
1085,8,memprogram aplikasi sisi server menggunakan asp net core,0,0.375,0.375,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463588339643899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4654448309007098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696313962187232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,243,dalam kursus ini anda akan dipandu melalui proses pengembangan untuk membangun aplikasi web dunia nyata menggunakan asp net core mvc  you mendapatkan keterampilan rekayasa perangkat lunak industri praktis dengan berlatih secara langsung dengan membangun aplikasi web dari awal hingga selesai dengan fokus pada pengembangan web back end  kursus ini sangat cocok untuk siswa yang telah terkena konsep pengembangan web back end dan inti asp net tetapi ingin mendapatkan pengalaman praktis menempatkan keterampilan ini untuk bekerja  anda akan dipandu melalui proses membangun corebb aplikasi web papan buletin realistis  pada akhir kursus ini  anda harus memiliki aplikasi web yang dapat digunakan untuk mendemonstrasikan keahlian anda atau terus bekerja untuk melanjutkan pembelajaran anda  sepanjang kursus anda akan mendapatkan pengalaman praktis dengan membuat dan meminta model model routing eksposur dasar untuk otentikasi  dan otorisasi dan lainnya  anda akan mulai dengan belajar menganalisis persyaratan dan merumuskan desain database aplikasi  berikutnya  anda akan belajar cara mengatur perancah aplikasi web dasar model bisnis dan mengatur tampilan dasar dan konten  dari sana anda akan mengimplementasikan otentikasi dasar dan manajemen pengguna untuk aplikasi  akhirnya anda akan mempelajari bagaimana menerapkan operasi kasar untuk model bisnis yang tersisa  di akhir kursus anda akan memiliki kesempatan untuk menunjukkan pengetahuan anda dengan menerapkan fitur tambahan menggunakan apa yang telah anda pelajari  jadwal rilis kursus ini adalah model rilis bergulir ada modul   dalam kursus ini m   dan m   adalah dirilis ketika kursus hidup modul lain akan dirilis sesuai dengan jadwal berikut modul   mei modul     mei modul       mei   ,1,0.3868312757201646,0.024691358024691357,1,0.05761316872427984,0.10990914651218088,0.0,0.17451651549194375,0.0759474298277936,0.16149519912746366,0.0,0.0,0.1847061087107017,0.1922543700341364,0.0,0.08464196817463189,0.0971512967107483,0.2028277515231761,0.07847236547701456,0.05722431345041848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503244404265572,0.11282979822062897,0.0,0.0,0.0,0.0,0.14647112680462232,0.0682499062246744,0.0,0.08124270200915276,0.12778343533589626,0.11439716293339816,0.0,0.06766293622702631,0.08740823294497821,0.1600943378183233,0.0,0.0,0.14610404947763356,0.08332632238258941,0.056017056764303734,0.09309293490836021,0.0,0.09099180417074741,0.09607493726415221,0.0,0.0,0.0,0.145524447742451,0.07515815310609977,0.0,0.1264713014780167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14369394067915164,0.0,0.0,0.0,0.07864987116496554,0.0,0.16851791811864883,0.14932329303053463,0.0,0.0,0.0,0.08699678311281844,0.08749484671455145,0.0,0.0,0.15122922996606863,0.0,0.17267226588153511,0.0,0.0,0.07153956189716885,0.1603522824551516,0.08675133177045719,0.0,0.0,0.1781049356953629,0.14293202066201247,0.0,0.0,0.09930996604576699,0.0,0.0,0.0,0.0,0.0,0.0,0.23098995513912754,0.0,0.0,0.0,0.10851932144052794,0.0,0.09827481074643339,0.0,0.15923867459247967,0.0,0.0,0.17955331792747273,0.08419587919968179,0.08509595293832861,0.0,0.0,0.07812099738590526,0.08724460600245529,0.0,0.0,0.0,0.16207813844425767,0.0,0.0,0.0,0.0,0.08397571072732313,0.0,0.0,0.0,0.0,0.0,0.10026413831592872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13226940032313483,0.0,0.0,0.27152836202999636,0.0,0.10390252636383324,0.0
1087,72,membangun dan model kueri menerapkan perutean membuat model dan pengontrol yang merespons tindakan pengguna menggunakan parameter pengontrol untuk memengaruhi konten yang dikembalikan dalam kode penulisan actionresult dalam filter tindakan yang dijalankan sebelum atau setelah tindakan pengontrol  membuat model yang secara otomatis menghasilkan elemen ui berdasarkan tindakan atau peristiwa membuat model yang melakukan validasi memvalidasi masukan pengguna dengan anotasi data menggunakan penolong tag bekerja dengan kerangka entitas inti menerapkan otentikasi dasar dan otorisasi,2,0.4861111111111111,0.0,0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852934947844126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19064055655489232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744475088631508,0.0,0.16123329742160616,0.0,0.0,0.0,0.1440563379010516,0.0,0.13324852789458497,0.18030919788329483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19600349167709444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20056857468879108,0.0,0.0,0.17667324647972263,0.0,0.0,0.32237317824232137,0.0,0.0,0.0,0.0,0.0,0.3069092278400023,0.0,0.0,0.21324224519288373,0.0,0.0,0.0,0.0,0.0,0.0,0.4535765095810518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093741555796069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18031593212820152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08883143030442787,0.0,0.0,0.0,0.0,0.2439660942661276,0.0
1088,6,desain ux pemikiran dan topik lanjutan,0,0.6666666666666666,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26282578057300043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120798270833052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7458424058364233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
